"","replicate","methods","scores"
"37639",248,"EQW",3.21335182345061
"37640",248,"EQW",3.35022320790884
"37641",248,"EQW",3.01453266853273
"37642",248,"EQW",2.96077456590784
"37643",248,"EQW",6.00997458363161
"37644",248,"EQW",3.88480463687022
"37645",248,"EQW",3.96991358385072
"37646",248,"EQW",3.12049674513249
"37647",248,"EQW",2.70378813412468
"37648",248,"EQW",2.45764583807382
"37649",248,"EQW",2.18969503355083
"37650",248,"EQW",2.08388259211305
"37651",248,"EQW",2.37204484913508
"37652",248,"EQW",5.05409525470158
"37653",248,"EQW",2.36768976433651
"37654",248,"EQW",1.75169179188748
"37655",248,"EQW",2.54618824842229
"37656",248,"EQW",1.67930600415541
"37657",248,"EQW",1.60689123541519
"37658",248,"EQW",1.38615509841663
"37659",248,"SGP",10.6282736174932
"37660",248,"SGP",6.96793444895491
"37661",248,"SGP",4.02584689535409
"37662",248,"SGP",2.98050852955882
"37663",248,"SGP",10.4901069684479
"37664",248,"SGP",14.4954163873352
"37665",248,"SGP",6.39532632833139
"37666",248,"SGP",6.83283385566276
"37667",248,"SGP",8.3800446533816
"37668",248,"SGP",18.6115314963876
"37669",248,"SGP",3.41058916653112
"37670",248,"SGP",7.34003600282775
"37671",248,"SGP",2.94366804851722
"37672",248,"SGP",3.21261330983301
"37673",248,"SGP",4.45065405380171
"37674",248,"SGP",3.70661674657724
"37675",248,"SGP",7.32357540201899
"37676",248,"SGP",2.85951462945459
"37677",248,"SGP",4.19954703902394
"37678",248,"SGP",3.42303905357555
"37679",248,"SGP",2.75988847724211
"37680",248,"SGP",2.43590868555135
"37681",248,"SGP",5.12023400200037
"37682",248,"SGP",5.50374226914517
"37683",248,"SGP",3.40725365479721
"37684",248,"SGP",2.34275105138375
"37685",248,"SGP",2.10618533787722
"37686",248,"SGP",2.21695067832674
"37687",248,"SGP",2.16772484320902
"37688",248,"SGP",2.00080911222632
"37689",248,"SGP",2.62353601722829
"37690",248,"SGP",6.47235850015784
"37691",248,"SGP",2.971154160473
"37692",248,"SGP",2.61086863943401
"37693",248,"SGP",2.41259561247873
"37694",248,"SGP",2.26298061589823
"37695",248,"SGP",1.72664552446917
"37696",248,"SGP",1.63470475258447
"37697",249,"BMA",3.31730125071434
"37698",249,"BMA",5.41562426587616
"37699",249,"BMA",2.96519490569887
"37700",249,"BMA",3.25566050500946
"37701",249,"BMA",3.19626985219343
"37702",249,"BMA",1.79187993001347
"37703",249,"BMA",2.19890543062792
"37704",249,"BMA",8.05974410860193
"37705",249,"BMA",6.76336406529887
"37706",249,"BMA",3.03633815436999
"37707",249,"BMA",3.3802369145694
"37708",249,"BMA",8.67999943163954
"37709",249,"BMA",5.13943308433676
"37710",249,"BMA",3.34836213253006
"37711",249,"BMA",4.83892642712223
"37712",249,"BMA",5.27064122648825
"37713",249,"BMA",6.13903635972986
"37714",249,"BMA",5.00549197419621
"37715",249,"BMA",2.28730108073837
"37716",249,"BMA",2.24070983920007
"37717",249,"BMA",3.31903734771435
"37718",249,"BMA",2.40901706547226
"37719",249,"BMA",1.6467216599946
"37720",249,"BMA",1.26708346794093
"37721",249,"BMA",1.62636216580506
"37722",249,"BMA",1.01500081243782
"37723",249,"BMA",1.13321992839019
"37724",249,"BMA",1.88131244349193
"37725",249,"BMA",3.44283845554667
"37726",249,"BMA",3.41646388535319
"37727",249,"BMA",0.939484704251792
"37728",249,"BMA",0.842081935782255
"37729",249,"BMA",1.17862959320312
"37730",249,"BMA",3.44610966297608
"37731",249,"BMA",2.97036923907511
"37732",249,"BMA",3.54257944341523
"37733",249,"BMA",4.03426813823926
"37734",249,"BMA",3.16423546275351
"37735",249,"AVS",3.31730125071434
"37736",249,"AVS",6.33868497334636
"37737",249,"AVS",3.36134957098644
"37738",249,"AVS",2.44157287901594
"37739",249,"AVS",1.27168599142608
"37740",249,"AVS",2.03940242247597
"37741",249,"AVS",2.45643378657548
"37742",249,"AVS",7.97009358445894
"37743",249,"AVS",9.19916399568822
"37744",249,"AVS",7.07464317253024
"37745",249,"AVS",11.5002867874275
"37746",249,"AVS",11.8007198265481
"37747",249,"AVS",5.29661159811545
"37748",249,"AVS",3.38636811477626
"37749",249,"AVS",5.05574108679471
"37750",249,"AVS",5.60860832738501
"37751",249,"AVS",5.60144123889368
"37752",249,"AVS",2.05246304131925
"37753",249,"AVS",2.28797919646463
"37754",249,"AVS",3.30641978746551
"37755",249,"AVS",1.26669495145061
"37756",249,"AVS",3.1137644354877
"37757",249,"AVS",1.721611983598
"37758",249,"AVS",1.16331011679837
"37759",249,"AVS",1.71342315308845
"37760",249,"AVS",0.99418850995955
"37761",249,"AVS",1.13102188242229
"37762",249,"AVS",1.89606369091461
"37763",249,"AVS",3.48066931488151
"37764",249,"AVS",3.48237147966752
"37765",249,"AVS",0.939542229538994
"37766",249,"AVS",0.837311901325686
"37767",249,"AVS",1.17607621129066
"37768",249,"AVS",3.450189687294
"37769",249,"AVS",2.9777360778213
"37770",249,"AVS",3.52120072534206
"37771",249,"AVS",3.57656708001689
"37772",249,"AVS",1.24080215750945
"37773",249,"EQW",3.31730125071434
"37774",249,"EQW",4.97732769287477
"37775",249,"EQW",3.01954300164102
"37776",249,"EQW",2.79262620944878
"37777",249,"EQW",4.61725509454189
"37778",249,"EQW",3.41210849056299
"37779",249,"EQW",4.61162600468855
"37780",249,"EQW",14.1786597690643
"37781",249,"EQW",5.02833999374212
"37782",249,"EQW",5.52606087216092
"37783",249,"EQW",6.34401213632135
"37784",249,"EQW",7.0431908247245
"37785",249,"EQW",4.87869899519471
"37786",249,"EQW",3.39695309315999
"37787",249,"EQW",2.95061824577891
"37788",249,"EQW",2.68464929529074
"37789",249,"EQW",2.82602017397291
"37790",249,"EQW",2.41150480871314
"37791",249,"EQW",2.14533235560108
"37792",249,"EQW",2.53660036377525
"37793",249,"EQW",2.19682361146147
"37794",249,"EQW",2.12910853602932
"37795",249,"EQW",1.65963480701281
"37796",249,"EQW",1.43462219934176
"37797",249,"EQW",1.43720297099697
"37798",249,"EQW",1.29295318544801
"37799",249,"EQW",1.27129983777143
"37800",249,"EQW",2.03399320014005
"37801",249,"EQW",2.91757599460764
"37802",249,"EQW",2.65682835453339
"37803",249,"EQW",1.66511051281566
"37804",249,"EQW",1.64670989027378
"37805",249,"EQW",1.39061856423036
"37806",249,"EQW",1.56846484181905
"37807",249,"EQW",1.26132163759303
"37808",249,"EQW",1.3212680932459
"37809",249,"EQW",1.39278359190892
"37810",249,"EQW",1.26223098039739
"37811",249,"SGP",3.31730125071434
"37812",249,"SGP",5.08583691561739
"37813",249,"SGP",2.9202295812837
"37814",249,"SGP",2.54158566903344
"37815",249,"SGP",3.95861997130841
"37816",249,"SGP",2.50236173350054
"37817",249,"SGP",2.81668293604328
"37818",249,"SGP",10.5845228323637
"37819",249,"SGP",5.2290023160235
"37820",249,"SGP",4.07310907289968
"37821",249,"SGP",6.05105900052638
"37822",249,"SGP",15.2727000013124
"37823",249,"SGP",8.14135512453767
"37824",249,"SGP",3.54347740950003
"37825",249,"SGP",2.50236887420462
"37826",249,"SGP",2.47394746199724
"37827",249,"SGP",2.7724818491676
"37828",249,"SGP",2.09407453508456
"37829",249,"SGP",2.42049324412527
"37830",249,"SGP",2.93195478853738
"37831",249,"SGP",2.57179858121785
"37832",249,"SGP",1.80180319645212
"37833",249,"SGP",1.95546945698672
"37834",249,"SGP",1.47192676748991
"37835",249,"SGP",1.43371166913595
"37836",249,"SGP",1.44717843657185
"37837",249,"SGP",1.26652125368354
"37838",249,"SGP",1.95384628285987
"37839",249,"SGP",2.17908425687482
"37840",249,"SGP",1.54599768538427
"37841",249,"SGP",2.03961874894951
"37842",249,"SGP",1.33940072464413
"37843",249,"SGP",1.37415948906886
"37844",249,"SGP",1.46458185902231
"37845",249,"SGP",1.23378912321914
"37846",249,"SGP",1.19499969294555
"37847",249,"SGP",1.13476030867507
"37848",249,"SGP",1.00068663834974
"37849",250,"BMA",2.9099013151199
"37850",250,"BMA",11.0236938725534
"37851",250,"BMA",2.93141091684817
"37852",250,"BMA",2.65820861398103
"37853",250,"BMA",6.261803869364
"37854",250,"BMA",6.9926879858614
"37855",250,"BMA",5.49132549406467
"37856",250,"BMA",12.4199307798664
"37857",250,"BMA",3.73338639974845
"37858",250,"BMA",6.16999617447119
"37859",250,"BMA",4.45501745686395
"37860",250,"BMA",3.25474852823
"37861",250,"BMA",2.83702016494632
"37862",250,"BMA",3.33022977362147
"37863",250,"BMA",3.26355129173255
"37864",250,"BMA",1.96979575010594
"37865",250,"BMA",6.32289367332242
"37866",250,"BMA",4.77511595543444
"37867",250,"BMA",7.03617144045166
"37868",250,"BMA",4.38691129073502
"37869",250,"BMA",2.5452676088967
"37870",250,"BMA",1.20075688375071
"37871",250,"BMA",1.50075111605355
"37872",250,"BMA",2.42050123726883
"37873",250,"BMA",1.82838549938604
"37874",250,"BMA",1.04842088683133
"37875",250,"BMA",1.20366756203291
"37876",250,"BMA",0.503952382684581
"37877",250,"BMA",0.647250011411725
"37878",250,"BMA",0.550825867474571
"37879",250,"BMA",2.15455321159577
"37880",250,"BMA",0.632678400676675
"37881",250,"BMA",0.675860659207551
"37882",250,"BMA",0.677942986666281
"37883",250,"BMA",0.385665566261748
"37884",250,"BMA",0.37818265876576
"37885",250,"BMA",1.39576708416359
"37886",250,"BMA",0.556114959856957
"37887",250,"AVS",2.9099013151199
"37888",250,"AVS",12.1332757153744
"37889",250,"AVS",2.80850274544898
"37890",250,"AVS",2.32095732183973
"37891",250,"AVS",5.02247253674646
"37892",250,"AVS",6.30160613863834
"37893",250,"AVS",5.55389718622518
"37894",250,"AVS",12.915300902562
"37895",250,"AVS",3.8968619061436
"37896",250,"AVS",6.14672663913693
"37897",250,"AVS",9.3514125279843
"37898",250,"AVS",3.25527961783864
"37899",250,"AVS",2.6540440786077
"37900",250,"AVS",3.30288704922799
"37901",250,"AVS",3.16057770157282
"37902",250,"AVS",1.97093512605395
"37903",250,"AVS",6.05052741508772
"37904",250,"AVS",4.84636254994996
"37905",250,"AVS",7.1556049526292
"37906",250,"AVS",4.61202144079822
"37907",250,"AVS",2.58462110217396
"37908",250,"AVS",1.14404830937064
"37909",250,"AVS",1.49896457175401
"37910",250,"AVS",2.39253463790425
"37911",250,"AVS",1.84721012864223
"37912",250,"AVS",1.05141627414763
"37913",250,"AVS",1.20333922622733
"37914",250,"AVS",0.50121024957696
"37915",250,"AVS",0.647771122477213
"37916",250,"AVS",0.547347076318003
"37917",250,"AVS",2.14304747570496
"37918",250,"AVS",0.621811112845526
"37919",250,"AVS",0.668410639476089
"37920",250,"AVS",0.673753918677593
"37921",250,"AVS",0.385365640211974
"37922",250,"AVS",0.378043481664118
"37923",250,"AVS",1.39567627336005
"37924",250,"AVS",0.556117325243641
"37925",250,"EQW",2.9099013151199
"37926",250,"EQW",8.65036237564393
"37927",250,"EQW",2.70700757817385
"37928",250,"EQW",2.52467344475654
"37929",250,"EQW",8.07624954949309
"37930",250,"EQW",9.07340931057101
"37931",250,"EQW",4.39329083544596
"37932",250,"EQW",7.01023551440183
"37933",250,"EQW",2.9406871557144
"37934",250,"EQW",5.60412653496516
"37935",250,"EQW",5.26706074845309
"37936",250,"EQW",3.82011979071953
"37937",250,"EQW",3.43596445521859
"37938",250,"EQW",2.95997019129203
"37939",250,"EQW",2.98529779277962
"37940",250,"EQW",3.05012294362673
"37941",250,"EQW",5.42382443875819
"37942",250,"EQW",2.71343409150237
"37943",250,"EQW",4.23501388935836
"37944",250,"EQW",3.14153320666431
"37945",250,"EQW",2.45872201272666
"37946",250,"EQW",1.57161831368807
"37947",250,"EQW",1.65999677708412
"37948",250,"EQW",3.07232645763262
"37949",250,"EQW",1.71312544106095
"37950",250,"EQW",1.19159646961213
"37951",250,"EQW",1.29310471569953
"37952",250,"EQW",0.990831056379292
"37953",250,"EQW",0.97640083712675
"37954",250,"EQW",0.940793378374289
"37955",250,"EQW",1.93179426024925
"37956",250,"EQW",1.04022516762326
"37957",250,"EQW",1.11401071807003
"37958",250,"EQW",1.17255906646942
"37959",250,"EQW",0.940625294115188
"37960",250,"EQW",0.98053744872337
"37961",250,"EQW",1.8234838322984
"37962",250,"EQW",0.995383186025095
"37963",250,"SGP",2.9099013151199
"37964",250,"SGP",9.12880485769559
"37965",250,"SGP",2.66719015365838
"37966",250,"SGP",2.39859595911649
"37967",250,"SGP",7.88955154888134
"37968",250,"SGP",8.20448117341657
"37969",250,"SGP",4.90336706901619
"37970",250,"SGP",8.12870651700344
"37971",250,"SGP",2.56412916849831
"37972",250,"SGP",4.25009600069368
"37973",250,"SGP",7.4334839983252
"37974",250,"SGP",2.79381267514228
"37975",250,"SGP",4.3189418216248
"37976",250,"SGP",3.25798422738737
"37977",250,"SGP",3.58667646393511
"37978",250,"SGP",2.44399483537395
"37979",250,"SGP",7.404453055532
"37980",250,"SGP",2.86132902780075
"37981",250,"SGP",4.25153734160675
"37982",250,"SGP",3.166729642015
"37983",250,"SGP",2.52746095250409
"37984",250,"SGP",1.71699314450706
"37985",250,"SGP",1.71632508925911
"37986",250,"SGP",3.5301863802822
"37987",250,"SGP",1.79259612928205
"37988",250,"SGP",1.26164240745254
"37989",250,"SGP",1.32007842279424
"37990",250,"SGP",1.07964944207748
"37991",250,"SGP",1.01725842385519
"37992",250,"SGP",0.95743223809198
"37993",250,"SGP",1.86231937932507
"37994",250,"SGP",0.97241383774
"37995",250,"SGP",0.975944615727421
"37996",250,"SGP",0.988121861711299
"37997",250,"SGP",0.774844686536616
"37998",250,"SGP",0.76199171837815
"37999",250,"SGP",1.54773248252946
"38000",250,"SGP",0.865776264340915
"38001",251,"BMA",4.04176136123133
"38002",251,"BMA",1.36155925948107
"38003",251,"BMA",5.83475922724776
"38004",251,"BMA",12.3943223126589
"38005",251,"BMA",11.2905130892414
"38006",251,"BMA",5.39095387738952
"38007",251,"BMA",4.12806670386882
"38008",251,"BMA",5.1316314120905
"38009",251,"BMA",19.1710607282187
"38010",251,"BMA",4.05659376250172
"38011",251,"BMA",9.95537399049744
"38012",251,"BMA",8.39944366034913
"38013",251,"BMA",20.5776117103751
"38014",251,"BMA",3.18286466867358
"38015",251,"BMA",2.66497420542269
"38016",251,"BMA",9.30580740256096
"38017",251,"BMA",4.97025897594068
"38018",251,"BMA",2.70038617628544
"38019",251,"BMA",2.530013599445
"38020",251,"BMA",2.10112784985812
"38021",251,"BMA",2.68497977490786
"38022",251,"BMA",1.69733808564178
"38023",251,"BMA",1.92180731402923
"38024",251,"BMA",1.99382385900088
"38025",251,"BMA",3.66272421222675
"38026",251,"BMA",1.44867919166232
"38027",251,"BMA",1.35551034615536
"38028",251,"BMA",1.04895754127028
"38029",251,"BMA",1.11175538940259
"38030",251,"BMA",2.27706361209785
"38031",251,"BMA",2.11843945798221
"38032",251,"BMA",1.20340933164083
"38033",251,"BMA",0.87856790747643
"38034",251,"BMA",0.844119528718581
"38035",251,"BMA",0.807651063305838
"38036",251,"BMA",0.926555897616511
"38037",251,"BMA",1.10717966303022
"38038",251,"BMA",1.00129939711992
"38039",251,"AVS",4.04176136123133
"38040",251,"AVS",1.31088031268895
"38041",251,"AVS",4.87462137602682
"38042",251,"AVS",12.6278820620125
"38043",251,"AVS",15.1246557928241
"38044",251,"AVS",3.13426920398591
"38045",251,"AVS",3.04754587366304
"38046",251,"AVS",7.51674705318294
"38047",251,"AVS",19.1444032575474
"38048",251,"AVS",4.05672861554516
"38049",251,"AVS",10.0140707091803
"38050",251,"AVS",8.47948667533321
"38051",251,"AVS",10.573655277096
"38052",251,"AVS",15.4149499228622
"38053",251,"AVS",7.80124378028842
"38054",251,"AVS",10.8382405034342
"38055",251,"AVS",5.07826837017062
"38056",251,"AVS",2.63668871315966
"38057",251,"AVS",2.65846226804051
"38058",251,"AVS",2.11928080906016
"38059",251,"AVS",2.82135823243792
"38060",251,"AVS",1.68967217968851
"38061",251,"AVS",1.81441932239476
"38062",251,"AVS",2.1338722930699
"38063",251,"AVS",3.86396673247542
"38064",251,"AVS",1.4935168703872
"38065",251,"AVS",1.31168663934432
"38066",251,"AVS",1.03378840220416
"38067",251,"AVS",1.14272474000342
"38068",251,"AVS",2.25223164061206
"38069",251,"AVS",1.97969969239967
"38070",251,"AVS",1.06821418480673
"38071",251,"AVS",0.94824027214974
"38072",251,"AVS",0.92034540949893
"38073",251,"AVS",0.887924522755532
"38074",251,"AVS",0.802152661520351
"38075",251,"AVS",1.15320093287782
"38076",251,"AVS",1.04527471513023
"38077",251,"EQW",4.04176136123133
"38078",251,"EQW",1.62430135079815
"38079",251,"EQW",5.76775258057751
"38080",251,"EQW",11.9444595643118
"38081",251,"EQW",5.77918116323274
"38082",251,"EQW",5.74884124905248
"38083",251,"EQW",7.59119868394481
"38084",251,"EQW",4.54578068869658
"38085",251,"EQW",20.8002745248575
"38086",251,"EQW",4.1408782361068
"38087",251,"EQW",4.81760296693299
"38088",251,"EQW",3.40656546032397
"38089",251,"EQW",10.2993353491414
"38090",251,"EQW",6.17222273270202
"38091",251,"EQW",3.76107513913207
"38092",251,"EQW",11.3826806796846
"38093",251,"EQW",6.16184475224089
"38094",251,"EQW",4.76446099723009
"38095",251,"EQW",2.78777609122783
"38096",251,"EQW",2.75697690495299
"38097",251,"EQW",2.35604578957315
"38098",251,"EQW",2.41993076114824
"38099",251,"EQW",3.05933737328774
"38100",251,"EQW",2.38132513676678
"38101",251,"EQW",2.89195828008081
"38102",251,"EQW",2.2020000289756
"38103",251,"EQW",2.22007208290167
"38104",251,"EQW",1.66351189178066
"38105",251,"EQW",1.60758272567883
"38106",251,"EQW",2.408691827257
"38107",251,"EQW",1.90582030082469
"38108",251,"EQW",1.58028338252946
"38109",251,"EQW",1.39241345127226
"38110",251,"EQW",1.25010465893198
"38111",251,"EQW",1.24930244848451
"38112",251,"EQW",1.73076579103127
"38113",251,"EQW",1.35411497309613
"38114",251,"EQW",1.1752364804633
"38115",251,"SGP",4.04176136123133
"38116",251,"SGP",1.61820310787804
"38117",251,"SGP",5.85803712450779
"38118",251,"SGP",12.0850389226201
"38119",251,"SGP",5.73037818717179
"38120",251,"SGP",5.46192330289684
"38121",251,"SGP",6.63481693339574
"38122",251,"SGP",4.86778922613163
"38123",251,"SGP",20.4647769935427
"38124",251,"SGP",5.20427882717825
"38125",251,"SGP",3.60884132807021
"38126",251,"SGP",2.74042349020018
"38127",251,"SGP",7.08354441632911
"38128",251,"SGP",10.5908733709392
"38129",251,"SGP",5.62935110642056
"38130",251,"SGP",15.5299981401513
"38131",251,"SGP",8.16211725365019
"38132",251,"SGP",7.03011252614554
"38133",251,"SGP",2.66314316595161
"38134",251,"SGP",2.59312652117516
"38135",251,"SGP",2.28768166364711
"38136",251,"SGP",2.24342257589113
"38137",251,"SGP",2.83853028237957
"38138",251,"SGP",3.46122480201796
"38139",251,"SGP",3.23328934888574
"38140",251,"SGP",2.64022324171388
"38141",251,"SGP",2.23202622000106
"38142",251,"SGP",2.163566142831
"38143",251,"SGP",1.58705601725404
"38144",251,"SGP",2.77292449661379
"38145",251,"SGP",1.91237757131615
"38146",251,"SGP",1.61649061021068
"38147",251,"SGP",1.31179875948331
"38148",251,"SGP",1.23258856816596
"38149",251,"SGP",1.16062250515158
"38150",251,"SGP",1.85873216838808
"38151",251,"SGP",1.10025311592242
"38152",251,"SGP",0.99924328636246
"38153",252,"BMA",3.74575407742866
"38154",252,"BMA",2.93235573700555
"38155",252,"BMA",1.69162799597599
"38156",252,"BMA",2.31551767535371
"38157",252,"BMA",4.01031835476312
"38158",252,"BMA",3.83258092598696
"38159",252,"BMA",3.63972694159818
"38160",252,"BMA",1.39545716346615
"38161",252,"BMA",3.79170992051748
"38162",252,"BMA",2.10398655339702
"38163",252,"BMA",7.71635950048378
"38164",252,"BMA",11.2715622990041
"38165",252,"BMA",13.0563710684331
"38166",252,"BMA",2.24523478279282
"38167",252,"BMA",1.3357359537543
"38168",252,"BMA",5.82279180796158
"38169",252,"BMA",12.2187363425556
"38170",252,"BMA",3.02985682798665
"38171",252,"BMA",7.57357608562061
"38172",252,"BMA",5.98555944586396
"38173",252,"BMA",10.5072648716473
"38174",252,"BMA",4.95227794093312
"38175",252,"BMA",10.3556748228004
"38176",252,"BMA",6.15264827448566
"38177",252,"BMA",4.40906090861733
"38178",252,"BMA",7.95627089997755
"38179",252,"BMA",2.71356054435994
"38180",252,"BMA",4.4967999011512
"38181",252,"BMA",8.61869452869069
"38182",252,"BMA",7.02231045052008
"38183",252,"BMA",6.10466291985072
"38184",252,"BMA",1.38627116928499
"38185",252,"BMA",2.94741540376333
"38186",252,"BMA",3.21348873093621
"38187",252,"BMA",2.37664784060717
"38188",252,"BMA",1.00461269960043
"38189",252,"BMA",1.24603786348184
"38190",252,"BMA",2.13833617026656
"38191",252,"AVS",3.74575407742866
"38192",252,"AVS",2.53642051577651
"38193",252,"AVS",2.70221679022667
"38194",252,"AVS",2.41657841121374
"38195",252,"AVS",3.80216101838498
"38196",252,"AVS",2.56518957647094
"38197",252,"AVS",3.39850298435466
"38198",252,"AVS",0.927199917322345
"38199",252,"AVS",4.183225194139
"38200",252,"AVS",1.77259744879174
"38201",252,"AVS",7.86977723624087
"38202",252,"AVS",10.443955876566
"38203",252,"AVS",4.10711397581103
"38204",252,"AVS",2.27974325548849
"38205",252,"AVS",1.09168754260209
"38206",252,"AVS",5.75439902618017
"38207",252,"AVS",12.5743114817952
"38208",252,"AVS",4.83173067775017
"38209",252,"AVS",3.25628788784386
"38210",252,"AVS",9.85089564625615
"38211",252,"AVS",3.33639032297307
"38212",252,"AVS",8.14644447219254
"38213",252,"AVS",18.8682594179791
"38214",252,"AVS",1.73721940531632
"38215",252,"AVS",2.71326019337285
"38216",252,"AVS",9.9343753779471
"38217",252,"AVS",1.85460100001745
"38218",252,"AVS",6.3755640140543
"38219",252,"AVS",1.53079398514235
"38220",252,"AVS",2.88558999394996
"38221",252,"AVS",1.64431831752752
"38222",252,"AVS",4.09349752575339
"38223",252,"AVS",5.08677274951259
"38224",252,"AVS",1.58310861497534
"38225",252,"AVS",1.48559462063303
"38226",252,"AVS",2.117212762307
"38227",252,"AVS",3.36852814317871
"38228",252,"AVS",1.95277016177682
"38229",252,"EQW",3.74575407742866
"38230",252,"EQW",2.62101506932369
"38231",252,"EQW",1.84480189328496
"38232",252,"EQW",1.70998509913492
"38233",252,"EQW",2.66712794932871
"38234",252,"EQW",3.33171706380922
"38235",252,"EQW",3.37560009559636
"38236",252,"EQW",1.32077651838521
"38237",252,"EQW",3.75423303527223
"38238",252,"EQW",2.05564848982755
"38239",252,"EQW",7.48494484642529
"38240",252,"EQW",9.71877168603899
"38241",252,"EQW",10.4074718300851
"38242",252,"EQW",6.90884913339251
"38243",252,"EQW",7.47764563126937
"38244",252,"EQW",13.6018523410339
"38245",252,"EQW",5.57713515376886
"38246",252,"EQW",4.39571594682643
"38247",252,"EQW",9.07842730318933
"38248",252,"EQW",4.02519488402859
"38249",252,"EQW",7.01619437733456
"38250",252,"EQW",3.61199102005977
"38251",252,"EQW",11.1149148045521
"38252",252,"EQW",5.7620549018858
"38253",252,"EQW",6.45932868060153
"38254",252,"EQW",13.7853613081698
"38255",252,"EQW",5.93729571560637
"38256",252,"EQW",3.93140847704695
"38257",252,"EQW",3.31289282796333
"38258",252,"EQW",3.53180142388028
"38259",252,"EQW",2.91159539780267
"38260",252,"EQW",4.80263120415152
"38261",252,"EQW",2.77421278159807
"38262",252,"EQW",2.21769184520572
"38263",252,"EQW",2.16976741297222
"38264",252,"EQW",2.84837367736192
"38265",252,"EQW",1.93123206829434
"38266",252,"EQW",1.92016621760735
"38267",252,"SGP",3.74575407742866
"38268",252,"SGP",2.51586021013704
"38269",252,"SGP",1.90504022061386
"38270",252,"SGP",1.7695650594201
"38271",252,"SGP",2.84571392242545
"38272",252,"SGP",3.51474503579876
"38273",252,"SGP",3.38629003502831
"38274",252,"SGP",1.20883325578763
"38275",252,"SGP",3.81653825687914
"38276",252,"SGP",1.79809648759513
"38277",252,"SGP",7.32643075765815
"38278",252,"SGP",8.82635358086667
"38279",252,"SGP",8.21529152438268
"38280",252,"SGP",4.48598737322564
"38281",252,"SGP",4.7946182615289
"38282",252,"SGP",9.94776021189733
"38283",252,"SGP",5.22043119839691
"38284",252,"SGP",2.92083857867427
"38285",252,"SGP",5.53541091523008
"38286",252,"SGP",5.59004788140312
"38287",252,"SGP",4.56531790978737
"38288",252,"SGP",5.47343860819665
"38289",252,"SGP",15.5354105571339
"38290",252,"SGP",2.37595065894793
"38291",252,"SGP",3.58319000980768
"38292",252,"SGP",10.9351231987578
"38293",252,"SGP",2.19831895155803
"38294",252,"SGP",4.75532525624873
"38295",252,"SGP",1.85217504636131
"38296",252,"SGP",2.85306288217822
"38297",252,"SGP",1.86388678260166
"38298",252,"SGP",4.26250905651805
"38299",252,"SGP",4.0655393867512
"38300",252,"SGP",1.6788163598574
"38301",252,"SGP",1.61424332265667
"38302",252,"SGP",2.2621070368662
"38303",252,"SGP",2.76723440151837
"38304",252,"SGP",1.91254774403778
"38305",253,"BMA",1.04409682901033
"38306",253,"BMA",0.766217462125834
"38307",253,"BMA",1.05142533811862
"38308",253,"BMA",1.25182427186889
"38309",253,"BMA",4.68734011249177
"38310",253,"BMA",2.57233258859827
"38311",253,"BMA",3.7228331544771
"38312",253,"BMA",1.02630747558825
"38313",253,"BMA",1.19908531416552
"38314",253,"BMA",1.28260339903881
"38315",253,"BMA",3.59978189881615
"38316",253,"BMA",1.30606153366133
"38317",253,"BMA",1.0449583024977
"38318",253,"BMA",1.12563089239142
"38319",253,"BMA",1.15652660037808
"38320",253,"BMA",2.94196832312772
"38321",253,"BMA",1.87616903615733
"38322",253,"BMA",4.37451070972672
"38323",253,"BMA",2.53926820416527
"38324",253,"BMA",1.2746320544555
"38325",253,"BMA",1.23948350473444
"38326",253,"BMA",0.849228436472276
"38327",253,"BMA",1.82254038761717
"38328",253,"BMA",4.3915373379467
"38329",253,"BMA",1.65577293544079
"38330",253,"BMA",5.1230364677651
"38331",253,"BMA",2.45601812199696
"38332",253,"BMA",1.31831748198376
"38333",253,"BMA",1.24672091166611
"38334",253,"BMA",1.80846463486025
"38335",253,"BMA",0.930146735580676
"38336",253,"BMA",1.8184648715365
"38337",253,"BMA",1.87465572509708
"38338",253,"BMA",3.36897726638792
"38339",253,"BMA",4.12484669323429
"38340",253,"BMA",1.7714989434865
"38341",253,"BMA",1.19699013555464
"38342",253,"BMA",2.58767465670642
"38343",253,"AVS",1.04409682901033
"38344",253,"AVS",0.686924100605316
"38345",253,"AVS",1.09760719682861
"38346",253,"AVS",1.2781791311196
"38347",253,"AVS",4.49240075195838
"38348",253,"AVS",2.47117468060588
"38349",253,"AVS",4.14069066948143
"38350",253,"AVS",1.0486969334722
"38351",253,"AVS",1.20198792751368
"38352",253,"AVS",1.31079549627056
"38353",253,"AVS",3.54574394647219
"38354",253,"AVS",1.5126249687247
"38355",253,"AVS",1.01372811178237
"38356",253,"AVS",1.03888648078129
"38357",253,"AVS",0.989170172536908
"38358",253,"AVS",2.68989952901457
"38359",253,"AVS",1.69164250424939
"38360",253,"AVS",4.34369860215481
"38361",253,"AVS",2.53448503056229
"38362",253,"AVS",1.27415842184581
"38363",253,"AVS",1.23890654645009
"38364",253,"AVS",0.84907291221587
"38365",253,"AVS",1.82276385174414
"38366",253,"AVS",4.39367561014076
"38367",253,"AVS",1.65725598357333
"38368",253,"AVS",5.12716574411108
"38369",253,"AVS",2.45361327034295
"38370",253,"AVS",1.32193024421478
"38371",253,"AVS",1.24999483890348
"38372",253,"AVS",1.80445730669034
"38373",253,"AVS",0.932215630564489
"38374",253,"AVS",1.81291279873893
"38375",253,"AVS",1.86780028387975
